congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
113,House,143,2013-05-14,1,144,406,2,0.0,0.0,0.0,0.0,0.0,HR180,Passed,National Blue Alert Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,144,2013-05-14,1,145,413,0,0.0,0.0,0.0,0.0,0.0,HR1580,Passed,To affirm the policy of the United States regarding Internet governance,On Motion to Suspend the Rules and Pass,
113,House,145,2013-05-14,1,146,411,0,0.0,0.0,0.0,0.0,0.0,SCONRES10,Passed,Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate the birthday of King Kamehameha,On Motion to Suspend the Rules and Agree,
113,House,146,2013-05-15,1,147,415,1,0.0,0.0,0.0,0.0,0.0,HR767,Passed,To amend the Energy Policy Act of 2005 to modify the Pilot Project offices of the Federal Permit Streamlining Pilot Project,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,147,2013-05-15,1,148,416,6,0.0,0.0,0.0,0.0,0.0,HR701,Passed,To amend a provision of the Securities Act of 1933 directing the Securities and Exchange Commission to add a particular class of securities to those exempted under such Act to provide a deadline for such action,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,148,2013-05-15,1,149,420,3,0.0,0.0,0.0,0.0,0.0,HR384,Passed,Home for Heroes Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,149,2013-05-16,1,150,228,193,0.016,-0.202,-0.745,-0.33,-2.574,HRES215,Passed,Providing for consideration of the bill (H.R. 45) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,On Ordering the Previous Question,
113,House,150,2013-05-16,1,151,226,192,0.014,-0.194,-0.721,-0.552,-4.086,HRES215,Passed,Providing for consideration of the bill (H.R. 45) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,On Agreeing to the Resolution,
113,House,151,2013-05-16,1,152,277,132,0.942,-0.335,0.052,-0.008,-257.115,,Passed,,On Approving the Journal,
113,House,152,2013-05-16,1,153,190,230,0.108,-0.601,0.661,0.851,-10.186,HR45,Failed,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,On Motion to Recommit with Instructions,
113,House,153,2013-05-16,1,154,229,196,0.03,-0.294,-0.724,-0.56,-4.118,HR45,Passed,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,On Passage,
113,House,154,2013-05-17,1,155,222,181,0.017,0.517,-0.725,0.32,-2.957,HRES216,Passed,"Providing for consideration of H.R. 1062, the SEC Regulatory Accountability Act",On Ordering the Previous Question,
113,House,155,2013-05-17,1,156,223,180,-0.034,0.116,-0.668,0.613,-5.901,HRES216,Passed,"Providing for consideration of H.R. 1062, the SEC Regulatory Accountability Act",On Agreeing to the Resolution,
113,House,156,2013-05-17,1,157,233,163,-0.192,0.404,-0.725,-0.173,-23.124,HR1062,Agreed to,,On Agreeing to the Amendment,
113,House,157,2013-05-17,1,158,165,233,-0.3,0.954,1.051,1.17,-34.639,HR1062,Failed,,On Agreeing to the Amendment,
113,House,158,2013-05-17,1,159,179,217,0.007,0.442,1.076,0.375,-6.72,HR1062,Failed,To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders,On Motion to Recommit with Instructions,
113,House,159,2013-05-17,1,160,235,162,-0.217,0.488,-0.731,-0.248,-26.111,HR1062,Passed,To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders,On Passage,
113,House,160,2013-05-20,1,161,390,3,0.0,0.0,0.0,0.0,0.0,HR258,Passed,Stolen Valor Act,On Motion to Suspend the Rules and Pass,
113,House,161,2013-05-20,1,162,390,3,0.0,0.0,0.0,0.0,0.0,HR1073,Passed,Nuclear Terrorism Conventions Implementation and Safety of Maritime Navigation Act,On Motion to Suspend the Rules and Pass,
113,House,162,2013-05-20,1,163,262,125,0.875,-0.139,0.058,0.076,-246.816,,Passed,,On Approving the Journal,
113,House,163,2013-05-21,1,164,416,0,0.0,0.0,0.0,0.0,0.0,HR1412,Passed,Improving Job Opportunities for Veterans Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,164,2013-05-21,1,165,415,0,0.0,0.0,0.0,0.0,0.0,HR324,Passed,"To grant the Congressional Gold Medal, collectively, to the First Special Service Force, in recognition of its superior service during World War II","On Motion to Suspend the Rules and Pass, as Amended",
113,House,165,2013-05-21,1,166,413,0,0.0,0.0,0.0,0.0,0.0,HR1344,Passed,Helping Heroes Fly Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,166,2013-05-22,1,167,223,194,0.013,-0.167,-0.745,-0.337,-2.56,HRES228,Passed,"Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes",On Ordering the Previous Question,
113,House,167,2013-05-22,1,168,228,185,-0.121,-0.137,-0.631,-0.349,-19.441,HRES228,Passed,"Providing for consideration of the bill (H.R. 3) to approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes",On Agreeing to the Resolution,
113,House,168,2013-05-22,1,169,246,168,-0.315,0.377,-0.701,-1.395,-38.95,HR3,Agreed to,,On Agreeing to the Amendment,
113,House,169,2013-05-22,1,170,146,269,-0.146,-0.16,0.829,2.348,-76.557,HR3,Failed,,On Agreeing to the Amendment,
113,House,170,2013-05-22,1,171,177,239,0.197,-0.536,0.266,0.702,-50.014,HR3,Failed,,On Agreeing to the Amendment,
113,House,171,2013-05-22,1,172,176,239,-0.192,0.39,1.196,1.278,-44.84,HR3,Failed,,On Agreeing to the Amendment,
113,House,172,2013-05-22,1,173,177,238,-0.032,-0.207,0.626,1.441,-23.715,HR3,Failed,,On Agreeing to the Amendment,
113,House,173,2013-05-22,1,174,182,234,-0.2,0.963,1.195,0.708,-37.965,HR3,Failed,,On Agreeing to the Amendment,
113,House,174,2013-05-22,1,175,182,234,-0.057,-0.26,0.79,1.065,-21.441,HR3,Failed,,On Agreeing to the Amendment,
113,House,175,2013-05-22,1,176,185,231,-0.017,-0.059,0.311,0.679,-28.671,HR3,Failed,,On Agreeing to the Amendment,
113,House,176,2013-05-22,1,177,162,255,-0.365,0.371,0.242,0.599,-97.717,HR3,Failed,,On Agreeing to the Amendment,
113,House,177,2013-05-22,1,178,194,223,0.06,0.44,0.729,-0.22,-0.348,HR3,Failed,"To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes",On Motion to Recommit with Instructions,
113,House,178,2013-05-22,1,179,241,176,-0.107,-0.068,-0.535,-1.307,-32.174,HR3,Passed,"To approve the construction, operation, and maintenance of the Keystone XL pipeline, and for other purposes",On Passage,
113,House,179,2013-05-23,1,180,224,195,0.053,0.292,-0.727,0.208,-0.307,HRES232,Passed,"Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes",On Ordering the Previous Question,
113,House,180,2013-05-23,1,181,224,193,0.058,0.433,-0.73,0.199,-0.338,HRES232,Passed,"Providing for consideration of the bill (H.R. 1911) to amend the Higher Education Act of 1965 to establish interest rates for new loans made on or after July 1, 2013, and for other purposes",On Agreeing to the Resolution,
113,House,181,2013-05-23,1,182,194,223,-0.022,0.008,0.604,-0.613,-4.435,HR1911,Failed,Smarter Solutions for Students Act,On Motion to Recommit with Instructions,
113,House,182,2013-05-23,1,183,221,199,-0.074,0.997,-0.249,-0.166,-49.67,HR1911,Passed,Smarter Solutions for Students Act,On Passage,
113,House,183,2013-06-03,1,184,401,0,0.0,0.0,0.0,0.0,0.0,HR1206,Passed,Permanent Electronic Duck Stamp Act of 2013,On Motion to Suspend the Rules and Pass,
113,House,184,2013-06-03,1,185,390,12,-0.739,0.029,-1.087,-1.64,-31.094,S622,Passed,Animal Drug and Animal Generic Drug User Fee Reauthorization Act of 2013,On Motion to Suspend the Rules and Pass,
113,House,185,2013-06-04,1,186,229,193,0.057,0.422,-0.73,0.213,-0.347,HRES243,Passed,"Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014",On Ordering the Previous Question,
113,House,186,2013-06-04,1,187,227,194,0.012,0.518,-0.723,-0.438,-2.88,HRES243,Passed,"Providing for consideration of H.R. 2216, the Military Construction and Veterans Affairs, and Related Agencies Appropriations Act, 2014; and providing for consideration of H.R. 2217, the Department of Homeland Security Appropriations Act, 2014",On Agreeing to the Resolution,
113,House,187,2013-06-04,1,188,151,269,0.31,-0.186,-0.13,0.195,-163.838,HR2216,Failed,,On Agreeing to the Amendment,
113,House,188,2013-06-04,1,189,248,172,-0.132,0.991,-0.074,0.012,-239.456,HR2216,Agreed to,,On Agreeing to the Amendment,
113,House,189,2013-06-04,1,190,171,254,-0.372,0.919,0.997,1.254,-50.339,HR2216,Failed,,On Agreeing to the Amendment,
113,House,190,2013-06-04,1,191,192,231,0.287,0.106,-0.928,-1.398,-55.847,HR2216,Failed,,On Agreeing to the Amendment,
113,House,191,2013-06-04,1,192,198,227,0.038,0.999,1.058,0.252,-11.845,HR2216,Failed,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2014, and for other purposes",On Motion to Recommit with Instructions,
113,House,192,2013-06-04,1,193,421,5,0.0,0.0,0.0,0.0,0.0,HR2216,Passed,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2014, and for other purposes",On Passage,
113,House,193,2013-06-05,1,194,167,257,-0.229,0.681,1.305,0.566,-63.345,HR2217,Failed,,On Agreeing to the Amendment,
113,House,194,2013-06-05,1,195,181,245,-0.139,0.207,1.152,1.541,-47.503,HR2217,Failed,,On Agreeing to the Amendment,
113,House,195,2013-06-05,1,196,156,268,-0.31,-0.951,0.063,0.018,-261.652,HR2217,Failed,,On Agreeing to the Amendment,
113,House,196,2013-06-05,1,197,187,236,-0.181,0.535,0.222,0.295,-59.926,HR2217,Failed,,On Agreeing to the Amendment,
113,House,197,2013-06-05,1,198,190,232,-0.29,0.945,0.294,0.436,-57.018,HR2217,Failed,,On Agreeing to the Amendment,
113,House,198,2013-06-05,1,199,80,345,-0.142,-0.844,0.084,0.292,-164.796,HR2217,Failed,,On Agreeing to the Amendment,
113,House,199,2013-06-05,1,200,165,261,-0.235,0.838,0.279,0.066,-74.432,HR2217,Failed,,On Agreeing to the Amendment,
113,House,200,2013-06-05,1,201,180,247,0.288,0.053,-0.122,0.176,-170.052,HR2217,Failed,,On Agreeing to the Amendment,
113,House,201,2013-06-05,1,202,50,373,0.71,-0.704,-0.116,0.145,-160.269,HR2217,Failed,,On Agreeing to the Amendment,
113,House,202,2013-06-05,1,203,281,146,0.348,-0.216,0.126,-0.138,-176.047,HR2217,Agreed to,,On Agreeing to the Amendment,
113,House,203,2013-06-05,1,204,234,192,0.118,-0.65,-0.166,-0.136,-97.51,HR2217,Agreed to,,On Agreeing to the Amendment,
113,House,204,2013-06-05,1,205,146,280,-0.319,-0.791,0.095,0.029,-218.801,HR2217,Failed,,On Agreeing to the Amendment,
113,House,205,2013-06-05,1,206,148,278,0.319,0.948,0.086,-0.232,-218.244,HR2217,Failed,,On Agreeing to the Amendment,
113,House,206,2013-06-06,1,207,287,136,-0.06,0.896,0.162,0.51,-139.643,HR2217,Agreed to,,On Agreeing to the Amendment,
113,House,207,2013-06-06,1,208,224,202,0.064,0.101,-0.242,-0.168,-34.182,HR2217,Agreed to,,On Agreeing to the Amendment,
113,House,208,2013-06-06,1,209,196,225,0.229,0.157,-0.172,0.154,-105.215,HR2217,Failed,,On Agreeing to the Amendment,
113,House,209,2013-06-06,1,210,196,226,0.146,0.974,0.759,-0.289,-4.67,HR2217,Failed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2014, and for other purposes",On Motion to Recommit with Instructions,
113,House,210,2013-06-06,1,211,245,183,-0.407,0.913,-0.299,-0.496,-79.7,HR2217,Passed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2014, and for other purposes",On Passage,
113,House,211,2013-06-11,1,212,404,0,0.0,0.0,0.0,0.0,0.0,HR251,Passed,South Utah Valley Electric Conveyance Act,On Motion to Suspend the Rules and Pass,
113,House,212,2013-06-11,1,213,409,0,0.0,0.0,0.0,0.0,0.0,HR1157,Passed,Rattlesnake Mountain Public Access Act,On Motion to Suspend the Rules and Pass,
113,House,213,2013-06-12,1,214,239,184,-0.139,0.215,-0.769,0.182,-17.023,HRES256,Passed,"Providing for consideration of H.R. 1960, the National Defense Authorization Act for FY 2014; and providing for consideration of H.R. 1256, the Swap Jurisdiction Certainty Act",On Agreeing to the Resolution,
113,House,214,2013-06-12,1,215,411,12,-0.98,-0.198,-1.658,-1.655,-39.437,HR634,Passed,"To provide end user exemptions from certain provisions of the Commodity Exchange Act and the Securities Exchange Act of 1934, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
113,House,215,2013-06-12,1,216,420,2,0.0,0.0,0.0,0.0,0.0,HR742,Passed,To amend the Securities Exchange Act of 1934 and the Commodity Exchange Act to repeal the indemnification requirements for regulatory authorities to obtain access to swap data required to be provided by swaps entities under such Acts,On Motion to Suspend the Rules and Pass,
113,House,216,2013-06-12,1,217,194,230,0.133,0.991,0.326,-0.145,-22.984,HR1256,Failed,Swap Jurisdiction Certainty Act,On Motion to Recommit with Instructions,
113,House,217,2013-06-12,1,218,301,125,-0.341,0.063,-0.227,-0.266,-103.711,HR1256,Passed,Swap Jurisdiction Certainty Act,On Passage,
113,House,218,2013-06-12,1,219,423,0,0.0,0.0,0.0,0.0,0.0,HR1038,Passed,"To provide equal treatment for utility special entities using utility operations-related swaps, and for other purposes",On Motion to Suspend the Rules and Pass,
113,House,219,2013-06-13,1,220,233,195,-0.034,0.046,-1.085,0.191,-8.221,HRES260,Passed,"Providing for further consideration of the bill (H.R. 1960) to authorize appropriations for fiscal year 2014 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes",On Ordering the Previous Question,
113,House,220,2013-06-13,1,221,238,189,-0.157,0.988,-1.15,-0.656,-27.525,HRES260,Passed,"Providing for further consideration of the bill (H.R. 1960) to authorize appropriations for fiscal year 2014 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes",On Agreeing to the Resolution,
113,House,221,2013-06-13,1,222,106,318,-0.383,-0.089,0.141,0.899,-138.663,HR1960,Failed,,On Agreeing to the Amendment,
113,House,222,2013-06-13,1,223,235,189,-0.291,0.798,-0.333,-0.576,-42.732,HR1960,Agreed to,,On Agreeing to the Amendment,
113,House,223,2013-06-13,1,224,206,220,0.156,0.203,-0.14,-0.053,-128.904,HR1960,Failed,,On Agreeing to the Amendment,
113,House,224,2013-06-13,1,225,178,248,0.177,0.984,-0.196,-0.145,-121.947,HR1960,Failed,,On Agreeing to the Amendment,
113,House,225,2013-06-13,1,226,305,121,-0.156,0.527,0.087,0.735,-173.504,HR1960,Agreed to,,On Agreeing to the Amendment,
113,House,226,2013-06-13,1,227,214,211,-0.371,0.929,-0.467,-1.323,-67.702,HR1960,Agreed to,,On Agreeing to the Amendment,
113,House,227,2013-06-13,1,228,200,226,-0.503,0.864,0.489,1.482,-74.244,HR1960,Failed,,On Agreeing to the Amendment,
113,House,228,2013-06-14,1,229,239,182,-0.161,0.405,-1.072,-1.471,-35.709,HR1960,Agreed to,,On Agreeing to the Amendment,
